slug,name,category,chain_main,chains,max_tvl,tvl_bin,ever_exploited,is_exploited_eventlevel,ever_audited,any_top_firm,audit_firm_count,contract_address,compiler_version,verified_source_found,stratum
chirpfinance,ChirpFinance,Farm,Pulse,Pulse,2710.7707356384876,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Pulse
chocobase,ChocoBase,Farm,Base,Base,59.83961649897545,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Base
chocodoge,Chocodoge,Algo-Stables,Dogechain,Dogechain,2503.4291748263536,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Dogechain
choice-exchange,Choice Exchange,Dexs,Injective,Injective,268508.86762839084,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Injective
chromatic-protocol,Chromatic Protocol,Derivatives,Arbitrum,Arbitrum,3442.8072049881766,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
chronicle,Chronicle,Services,Aurora,Aurora,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Aurora
chronos-v1,Chronos V1,Dexs,Arbitrum,Arbitrum,99110.58325272752,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
chronos-v2,Chronos V2,Dexs,Arbitrum,Arbitrum,274.01054686918025,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
cian-automation,CIAN Automation,Yield,Avalanche,Avalanche;Polygon;Ethereum,1576243.1411305529,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Avalanche
cian-curating,CIAN Curating,Risk Curators,Ethereum,Ethereum,57.71546931053789,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Ethereum
cian-yield-layer,CIAN Yield Layer,Yield Aggregator,Ethereum,Ethereum;Mantle;Arbitrum;Optimism;Base;Binance;Scroll,522763539.9424374,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
ciento-exchange,Ciento Exchange,Dexs,Planq,Planq,3303.8684577847425,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Planq
cipher.rip,cipher.rip,SoFi,Arbitrum,Arbitrum,62480.537691976555,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
circle,Circle,Stablecoin Issuer,,,0.0,Q1,0,0,0,0,0,,,0,
circle-usyc,Circle USYC,RWA,Binance,Binance;Ethereum;Near;Noble,1523327550.0500867,Q4,0,0,1,1,1,,,0,exploited=0|audited=1|tvl=Q4|chain=Binance
circlepacific,CirclePacific,Dexs,Manta,Manta,9.021000720314085,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Manta
circuit-protocol,Circuit Protocol,Yield Aggregator,Mantle,Mantle,95969.5764222978,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Mantle
citadao,CitaDAO,RWA,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
citadel-vaults,Citadel Vaults,Yield,Supra,Supra,601291.3366328195,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Supra
citadelswap,CitadelSwap,Dexs,Base,Base,5629.692871989364,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Base
citrex-markets,Citrex Markets,Derivatives,Sei,Sei,1908.4377750464232,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Sei
citrus,Citrus,NFT Lending,Solana,Solana,196291.77788024792,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Solana
citycoins,CityCoins,Yield,Stacks,Stacks,3916492.739964983,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Stacks
civfund,CivFund,Yield,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
civitia-game,Civitia Game,Gaming,Civitia,Civitia,56986.0855608947,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Civitia
claimswap-v1,ClaimSwap V1,Dexs,Klaytn,Klaytn,62640.9921837644,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Klaytn
claimswap-v2,ClaimSwap V2,Dexs,Klaytn,Klaytn,16704.842418268167,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Klaytn
clamm,CLAMM,Dexs,Base,Base,2071.4176198630366,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Base
clanker,clanker,Launchpad,,,0.0,Q1,0,0,0,0,0,,,0,
clave,Clave,Liquid Staking,zkSync Era,zkSync Era,20475.814078450217,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=zkSync Era
claystack-eth,ClayStack ETH,Liquid Restaking,Ethereum,Ethereum,2501309.1150519033,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
claystack-matic,ClayStack Matic,Liquid Staking,Ethereum,Ethereum,52798.534569076895,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
clayswap,ClaySwap,Farm,Binance,Binance,2103.1896586218495,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
clearpool-lending,Clearpool Lending,Uncollateralized Lending,Ethereum,Ethereum;Base;Optimism;Polygon;Mantle;Polygon zkEVM;Avalanche;Arbitrum;Flare,835998.1256410881,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
clearpool-tpool,Clearpool TPOOL,RWA,Flare,Flare;Ethereum,50256317.053279765,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Flare
clearstar,Clearstar,Risk Curators,Ethereum,Ethereum;Base;Arbitrum;Hemi;Katana;Unichain;Polygon,44881008.31700519,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cleopatra-cl,Cleopatra CL,Dexs,Mantle,Mantle,22772.290145877017,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Mantle
cleopatra-dao,Cleopatra DAO,Yield Aggregator,Avalanche,Avalanche,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Avalanche
cleopatra-legacy,Cleopatra Legacy,Dexs,Mantle,Mantle,5273.3068044641395,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Mantle
clever,CLever,Yield,Ethereum,Ethereum,6390006.8852445455,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
clever-protocol,Clever Protocol,Dexs,Dogechain,Dogechain,32808.902225884485,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Dogechain
clink,Clink,SoFi,Base,Base,444.40079355042207,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Base
clip-finance,Clip Finance,Liquidity manager,Linea,Linea;Binance;Base,105039.08189372296,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Linea
clipper,Clipper,Dexs,Ethereum,Ethereum;Optimism;Base;Polygon;Arbitrum;Moonbeam;Mantle;Polygon zkEVM,1078126.1361259315,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Ethereum
clober-liquidity-vault,Clober Liquidity Vault,Dexs,Monad,Monad;Base,300958.98559687013,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Monad
clober-v1,Clober V1,Dexs,Arbitrum,Arbitrum;Polygon zkEVM;Polygon;Ethereum,3807.7244898170206,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
clober-v2,Clober V2,Dexs,Monad,Monad;Base;zkSync Era,27728.467044648583,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Monad
clone-protocol,Clone Protocol,Dexs,Solana,Solana,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Solana
clovis,Clovis,Yield Aggregator,Sei,Sei;Arbitrum;Binance;Ethereum;Base;Optimism;Avalanche;Polygon;Hyperliquid L1;Swellchain,783302.6420013331,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Sei
club-btcfi,Club BTCFi,Bridge,BounceBit,BounceBit,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=BounceBit
club-farm,Club Farm,Yield,BounceBit,BounceBit,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=BounceBit
club-musangking,Club MusangKing,Farm,BounceBit,BounceBit,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=BounceBit
club-quanto,Club Quanto,Derivatives,BounceBit,BounceBit,3.518524638018913e-09,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=BounceBit
club-stablecoin,Club Stablecoin,CDP,BounceBit,BounceBit,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=BounceBit
clusters,Clusters,Domains,,,0.0,Q1,0,0,0,0,0,,,0,
clutch-markets,Clutch Markets,Prediction Market,ApeChain,ApeChain;Arbitrum,410653.62986339186,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=ApeChain
cmswap,CMswap,Dexs,Bitkub,Bitkub;JBC,54055.89405064455,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Bitkub
cobaltx,CobaltX,Dexs,Soon Network,Soon Network;svmBNB;soonBase,48751.95680843465,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Soon Network
cobraswap,CobraSwap,Dexs,Binance,Binance,51274.5881235423,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
cochilli,CoChilli,Prediction Market,Base,Base,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Base
cockfights-game,CockFights Game,Gaming,TON,TON,127.32501645441414,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=TON
code-7-finance,Code 7 Finance,Algo-Stables,Fantom,Fantom,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Fantom
coffee-dex,Coffee Dex,Dexs,Arbitrum,Arbitrum;Scroll,10127.1595236924,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
coffer-city,Coffer City,Services,Kava,Kava,10.963285062347426,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Kava
coffer-network,Coffer Network,Bridge,Bitcoin,Bitcoin,12419533.139216682,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Bitcoin
coffin-finance,Coffin Finance,Algo-Stables,Fantom,Fantom,80.21014123028407,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Fantom
coffin.meme,Coffin.Meme,Derivatives,TON,TON,61010.16745818324,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=TON
cofix,CoFiX,Dexs,Ethereum,Ethereum,35351.465957095665,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
cog,Cog,Lending,Scroll,Scroll,230643.33906307069,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Scroll
coin8,Coin8,CEX,Bitcoin,Bitcoin;Ethereum;Binance;Tron;Polygon;Arbitrum;Solana;Avalanche;Ripple,65393092.76944597,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Bitcoin
coin98,Coin98,Farm,TomoChain,TomoChain,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=TomoChain
coinbase-bridge,Coinbase Bridge,Bridge,Bitcoin,Bitcoin;Ripple;Doge;Cardano;Litecoin,6094620687.242567,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Bitcoin
coinbase-commerce,Coinbase Commerce,Payments,,,0.0,Q1,0,0,0,0,0,,,0,
coinbase-wrapped-staked-eth,Coinbase Wrapped Staked ETH,Liquid Staking,Ethereum,Ethereum,400953729.4173348,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
coincollect,CoinCollect,Dexs,Polygon,Polygon,7912.743454725561,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Polygon
coindcx,CoinDCX,CEX,Bitcoin,Bitcoin;Ethereum;Ripple;Cardano;Binance;Tron;Solana;Polygon;Arbitrum;Litecoin;Avalanche;Optimism;Fantom,196765748.69488227,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Bitcoin
coindrip,CoinDrip,Payments,Elrond,Elrond,47.00770431410841,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Elrond
coinex,CoinEx,CEX,Bitcoin,Bitcoin;Ethereum;Tron;Starknet,208647370.87556368,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Bitcoin
coinflex,CoinFLEX,Yield,smartBCH,smartBCH,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=smartBCH
coinscope,Coinscope,Token Locker,Binance,Binance;Cronos;Polygon;Fantom;Telos;Avalanche;Harmony;Ethereum;Arbitrum,19731.97253632672,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
coinsquare,Coinsquare,CEX,Solana,Solana;Cardano;Ethereum;Cosmos;Ripple;Avalanche;Bitcoin;Doge;Litecoin,19676529.332891177,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
coinswap-space,Coinswap Space,Dexs,Binance,Binance,327556.87201127503,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
coinw,CoinW,CEX,Tron,Tron;Bitcoin;Ethereum,1789133.3857213738,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Tron
coinwind,Coinwind,Yield,Ethereum,Ethereum;Binance;Heco,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
colafactory,ColaFactory,Farm,Pulse,Pulse,38.00122609700183,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Pulse
colend-protocol,Colend Protocol,Lending,CORE,CORE,26762855.813376207,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=CORE
collectif-dao,Collectif DAO,Liquid Staking,Filecoin,Filecoin,7236.988532187068,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Filecoin
collection.xyz,Collection.xyz,NFT Marketplace,Ethereum,Ethereum,1226.9069781212988,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Ethereum
collector-crypt,Collector Crypt,Physical TCG,,,0.0,Q1,0,0,0,0,0,,,0,
colony,Colony,Yield,Avalanche,Avalanche,339582.6205187156,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Avalanche
colorpool,ColorPool,Dexs,Chromia,Chromia,450177.5842728826,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Chromia
colors,Colors,Farm,Sonic,Sonic,2.707292484382312,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Sonic
colt,Colt,Partially Algorithmic Stablecoin,Saga,Saga,2030883.0581916217,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Saga
comb-financial,Comb Financial,Yield,Fantom,Fantom,6626.609149747824,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Fantom
comet-finance,Comet Finance,Algo-Stables,Fantom,Fantom,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Fantom
cometa,Cometa,Yield,Algorand,Algorand,1675662.957449481,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Algorand
cometh,Cometh,Dexs,Polygon,Polygon,49067.22770218941,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Polygon
comfy-money,Comfy Money,Algo-Stables,Harmony,Harmony,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Harmony
comfyswap,ComfySwap,Dexs,Op_Bnb,Op_Bnb;Shibarium,1751.783438044187,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Op_Bnb
commodo,Commodo,Lending,Comdex,Comdex,4956.788317739523,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Comdex
common,Common,Privacy,Arbitrum,Arbitrum;Aleph Zero EVM,2006.8324663569665,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
common-wealth,Common Wealth,Launchpad,Base,Base,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Base
commudao-gameswap,CommuDAO GameSwap,Dexs,Optimism,Optimism;JBC;Bitkub,497.5369883357448,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Optimism
complifi,CompliFi,Derivatives,Ethereum,Ethereum;Polygon,37516.57349179657,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
complus-network,Complus Network,Dexs,Avalanche,Avalanche;Binance;Polygon;Heco,81652.25748260283,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Avalanche
component,Component,Dexs,Binance,Binance;Ethereum;xDai,161597.66125388673,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
component-swap,Component Swap,Dexs,Pulse,Pulse,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Pulse
composable-finance,Composable Finance,Cross Chain Bridge,Ethereum,Ethereum;Polygon;Arbitrum,16741.790040018303,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
compound-blue,Compound Blue,Lending,Polygon,Polygon,863945.4988775012,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Polygon
compound-v1,Compound V1,Lending,Ethereum,Ethereum,4057461.449767572,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
compound-v2,Compound V2,Lending,Ethereum,Ethereum,277819437.89221364,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Ethereum
compound-v3,Compound V3,Lending,Ethereum,Ethereum;Arbitrum;Base;Optimism;Polygon;Mantle;Unichain;Ronin;Scroll,1675101031.5527737,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
compx-cdp,Compx CDP,CDP,Algorand,Algorand,1979112.774768141,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Algorand
compx-streaming,Compx Streaming,Payments,Algorand,Algorand,37.970527638220155,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Algorand
compx-yield,Compx Yield,Yield,Algorand,Algorand,26207.785000000007,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Algorand
comtech-gold,ComTech Gold,RWA,XDC,XDC,14930249.293663643,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=XDC
concave,Concave,Services,Ethereum,Ethereum,823.852092518913,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Ethereum
concentrator,Concentrator,Yield,Ethereum,Ethereum,67106359.59156201,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
concordex,Concordex,Dexs,Concordium,Concordium,1454.9542121835188,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Concordium
concrete,Concrete,Onchain Capital Allocator,Ethereum,Ethereum;Berachain;Stable;Arbitrum;Katana,1009579016.78881,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cone,Cone,Dexs,Binance,Binance,25483.215818437664,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
conic-finance,Conic Finance,Yield,Ethereum,Ethereum,106152.80524636376,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Ethereum
connex,Connex,Chain,,,0.0,Q1,0,0,0,0,0,,,0,
connext,Connext,Bridge,Ethereum,Ethereum;Arbitrum;Linea;Binance;Optimism;Polygon;xDai;Metis;Base;Mode;Milkomeda;Moonriver;Fantom;Moonbeam;Fuse;Cronos;Boba;Evmos;Harmony;Avalanche,326967510.49162275,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
consensus-liquidity-dex,Consensus Liquidity DEX,Dexs,Klaytn,Klaytn,1075459.8969242126,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Klaytn
contango-v1,Contango V1,Derivatives,Arbitrum,Arbitrum;Ethereum,363657.5036958422,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
contango-v2,Contango V2,Derivatives,Ethereum,Ethereum;Base;Arbitrum;Optimism;Avalanche;xDai;Polygon;Linea;Binance;Scroll,15848577.373605926,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
contrax-finance,Contrax Finance,Yield,Arbitrum,Arbitrum,1199.2112797691427,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
convergence,Convergence,Dexs,Ethereum,Ethereum;Moonbeam,441970.37193286774,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Ethereum
convergence-fi,Convergence Fi,Yield,Ethereum,Ethereum,1431780.4263117658,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
convex-finance,Convex Finance,Yield,Ethereum,Ethereum;Fraxtal;Arbitrum;Polygon,950550676.232998,Q4,0,0,1,1,1,,,0,exploited=0|audited=1|tvl=Q4|chain=Ethereum
conveyor,Conveyor,DEX Aggregator,,,0.0,Q1,0,0,0,0,0,,,0,
cook-finance,Cook Finance,Indexes,Heco,Heco;Binance;Avalanche;Ethereum,197046.8476486355,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Heco
cookie-dao,Cookie DAO,AI Agents,,,0.0,Q1,0,0,0,0,0,,,0,
cookiebase-dex,CookieBase Dex,Dexs,Base,Base,0.0787079457441552,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Base
cookiebase-farm,CookieBase Farm,Farm,Base,Base,108338.02020504454,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Base
copra-finance,Copra Finance,Lending,Arbitrum,Arbitrum,19364.94044313987,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
copump,Copump,Launchpad,Soneium,Soneium;Morph;Linea;Taiko;Sophon;CORE;Celo;Scroll;Sonic,3100.3604445424057,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Soneium
core-bitcoin-bridge,Core Bitcoin Bridge,Bridge,Bitcoin,Bitcoin,357408770.48016006,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Bitcoin
core-bridge,CORE Bridge,Canonical Bridge,Avalanche,Avalanche;Arbitrum;Optimism;Binance;Ethereum;Polygon;Base,2925931.611069395,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Avalanche
core-earn,Core Earn,Liquid Staking,CORE,CORE,1793233.7732920167,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=CORE
core-markets,Core Markets,Derivatives,Blast,Blast,263941.78180343646,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Blast
corepound,Corepound,Yield,CORE,CORE,5633.121130578185,Q2,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q2|chain=CORE
coreswap,CoreSwap,Dexs,CORE,CORE,103.42662066074628,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=CORE
corex-network,COREx Network,Dexs,CORE,CORE,19863.290981579557,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=CORE
corgi-finance,Corgi Finance,Yield Aggregator,Dogechain,Dogechain,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Dogechain
corgiswap,CorgiSwap,Dexs,Binance,Binance,2652.1492922465354,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
cork-v1,Cork V1,Insurance,Ethereum,Ethereum,6792.44230732504,Q2,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q2|chain=Ethereum
corn-kernels,Corn Kernels,Farm,Ethereum,Ethereum,480976.0233410288,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
cortexdao,CortexDAO,Indexes,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
coslend,Coslend,Lending,Evmos,Evmos,28732.411310310337,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Evmos
coti-treasury,COTI Treasury,Yield,Coti,Coti,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Coti
cougarswap,CougarSwap,Yield,Cronos,Cronos;Binance;Avalanche;Moonbeam;Polygon;Fantom;Harmony;Arbitrum,61237.91460955112,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cronos
counterstake,Counterstake,Cross Chain Bridge,Obyte,Obyte;Ethereum;Binance;Polygon;Kava,433612.7837761285,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Obyte
coup-farm,Coup Farm,Yield,Avalanche,Avalanche,15.314804644773815,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Avalanche
coupon-finance,Coupon Finance,Lending,Arbitrum,Arbitrum,23165.465404485916,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Arbitrum
courtyard,Courtyard,Physical TCG,,,0.0,Q1,0,0,0,0,0,,,0,
cove-boosties,Cove Boosties,Yield Aggregator,Ethereum,Ethereum,763364.962508301,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cove-protocol,Cove Protocol,Yield,Ethereum,Ethereum,1093277.8002705136,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
cover-protocol,Cover Protocol,Insurance,Ethereum,Ethereum,809380.5215582154,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Ethereum
covo-v1,Covo V1,Derivatives,Polygon,Polygon,1.0975778310600586,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Polygon
covo-v2,Covo V2,Derivatives,Polygon,Polygon,525.6988864753469,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Polygon
