protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile,org,repo_name,protocol_guess,slug,in_llama,protocol_norm,slug_mapped,slug_final
tigris-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-tigris-findings,repo=2022-12-tigris-findings,audit_events_long.csv,,,,,1,tigris,tigris,tigris
tigris,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-tigris,repo=2022-12-tigris,audit_events_long.csv,,,,tigris,1,tigris,tigris,tigris
tessera,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-tessera,repo=2022-12-tessera,audit_events_long.csv,,,,,1,tessera,tessera-v,tessera-v
tessera-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-tessera-findings,repo=2022-12-tessera-findings,audit_events_long.csv,,,,,1,tessera,tessera-v,tessera-v
caviar,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-caviar,repo=2022-12-caviar,audit_events_long.csv,,,,,1,caviar,caviarnine-lsu-pool,caviarnine-lsu-pool
caviar-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-caviar-findings,repo=2022-12-caviar-findings,audit_events_long.csv,,,,,1,caviar,caviarnine-lsu-pool,caviarnine-lsu-pool
backed-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-backed-findings,repo=2022-12-backed-findings,audit_events_long.csv,,,,,1,backed,backed,backed
backed,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-backed,repo=2022-12-backed,audit_events_long.csv,,,,backed,1,backed,backed,backed
gogopool-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-gogopool-findings,repo=2022-12-gogopool-findings,audit_events_long.csv,,,,,0,gogopool,,
gogopool,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-gogopool,repo=2022-12-gogopool,audit_events_long.csv,,,,,0,gogopool,,
ens-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-ens-mitigation,repo=2022-12-ens-mitigation,audit_events_long.csv,,,,,1,ens mitigation,ens,ens
ens-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-ens-mitigation-findings,repo=2022-12-ens-mitigation-findings,audit_events_long.csv,,,,,1,ens mitigation,ens,ens
biconomy,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-biconomy,repo=2023-01-biconomy,audit_events_long.csv,,,,,1,biconomy,biconomy.com,biconomy.com
biconomy-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-biconomy-findings,repo=2023-01-biconomy-findings,audit_events_long.csv,,,,,1,biconomy,biconomy.com,biconomy.com
reserve-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-reserve-findings,repo=2023-01-reserve-findings,audit_events_long.csv,,,,,1,reserve,ethos-reserve,ethos-reserve
reserve,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-reserve,repo=2023-01-reserve,audit_events_long.csv,,,,,1,reserve,ethos-reserve,ethos-reserve
forgotten-runiverse-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-12-forgotten-runiverse-findings,repo=2022-12-forgotten-runiverse-findings,audit_events_long.csv,,,,,1,forgotten runiverse,verse,verse
opensea-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-opensea-findings,repo=2023-01-opensea-findings,audit_events_long.csv,,,,,1,opensea,opensea-v1,opensea-v1
opensea,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-opensea,repo=2023-01-opensea,audit_events_long.csv,,,,,1,opensea,opensea-v1,opensea-v1
astaria-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-astaria-findings,repo=2023-01-astaria-findings,audit_events_long.csv,,,,,1,astaria,astaria-v2,astaria-v2
astaria,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-astaria,repo=2023-01-astaria,audit_events_long.csv,,,,,1,astaria,astaria-v2,astaria-v2
blockswap-fv,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-blockswap-fv,repo=2023-01-blockswap-fv,audit_events_long.csv,,,,,1,blockswap fv,kswap,kswap
ondo-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-ondo-findings,repo=2023-01-ondo-findings,audit_events_long.csv,,,,,1,ondo,ondo-v1-(legacy),ondo-v1-(legacy)
ondo,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-ondo,repo=2023-01-ondo,audit_events_long.csv,,,,ondo-global-markets,1,ondo,ondo-v1-(legacy),ondo-global-markets
timeswap,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-timeswap,repo=2023-01-timeswap,audit_events_long.csv,,,,,1,timeswap,timeswap-v2,timeswap-v2
timeswap-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-timeswap-findings,repo=2023-01-timeswap-findings,audit_events_long.csv,,,,,1,timeswap,timeswap-v2,timeswap-v2
numoen-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-numoen-findings,repo=2023-01-numoen-findings,audit_events_long.csv,,,,,1,numoen,numoen,numoen
numoen,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-numoen,repo=2023-01-numoen,audit_events_long.csv,,,,numoen,1,numoen,numoen,numoen
drips-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-drips-findings,repo=2023-01-drips-findings,audit_events_long.csv,,,,,1,drips,taiko-drips,taiko-drips
drips,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-drips,repo=2023-01-drips,audit_events_long.csv,,,,,1,drips,taiko-drips,taiko-drips
rabbithole-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-rabbithole-findings,repo=2023-01-rabbithole-findings,audit_events_long.csv,,,,,0,rabbithole,,
rabbithole,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-rabbithole,repo=2023-01-rabbithole,audit_events_long.csv,,,,,0,rabbithole,,
tessera-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-tessera-mitigation,repo=2023-01-tessera-mitigation,audit_events_long.csv,,,,,0,tessera mitigation,,
tessera-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-tessera-mitigation-findings,repo=2023-01-tessera-mitigation-findings,audit_events_long.csv,,,,,0,tessera mitigation,,
popcorn,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-popcorn,repo=2023-01-popcorn,audit_events_long.csv,,,,,0,popcorn,,
popcorn-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-popcorn-findings,repo=2023-01-popcorn-findings,audit_events_long.csv,,,,,0,popcorn,,
canto-identity,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-canto-identity,repo=2023-01-canto-identity,audit_events_long.csv,,,,,1,canto identity,canto,canto
canto-identity-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-01-canto-identity-findings,repo=2023-01-canto-identity-findings,audit_events_long.csv,,,,,1,canto identity,canto,canto
reserve-mitigation-contest,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-reserve-mitigation-contest,repo=2023-02-reserve-mitigation-contest,audit_events_long.csv,,,,,0,reserve mitigation,,
gogopool-mitigation-contest,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-gogopool-mitigation-contest,repo=2023-02-gogopool-mitigation-contest,audit_events_long.csv,,,,,0,gogopool mitigation,,
reserve-mitigation-contest-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-reserve-mitigation-contest-findings,repo=2023-02-reserve-mitigation-contest-findings,audit_events_long.csv,,,,,0,reserve mitigation contest,,
gogopool-mitigation-contest-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-gogopool-mitigation-contest-findings,repo=2023-02-gogopool-mitigation-contest-findings,audit_events_long.csv,,,,,0,gogopool mitigation contest,,
malt,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-malt,repo=2023-02-malt,audit_events_long.csv,,,,,0,malt,,
malt-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-malt-findings,repo=2023-02-malt-findings,audit_events_long.csv,,,,,0,malt,,
ethos,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-ethos,repo=2023-02-ethos,audit_events_long.csv,,,,ethosx,1,ethos,ethosx,ethosx
ethos-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-ethos-findings,repo=2023-02-ethos-findings,audit_events_long.csv,,,,,1,ethos,ethosx,ethosx
kuma-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-kuma-findings,repo=2023-02-kuma-findings,audit_events_long.csv,,,,,1,kuma,kuma-protocol,kuma-protocol
kuma,code4rena,Code4rena,,,https://github.com/code-423n4/2023-02-kuma,repo=2023-02-kuma,audit_events_long.csv,,,,,1,kuma,kuma-protocol,kuma-protocol
aragon,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-aragon,repo=2023-03-aragon,audit_events_long.csv,,,,aragon,1,aragon,aragon,aragon
aragon-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-aragon-findings,repo=2023-03-aragon-findings,audit_events_long.csv,,,,,1,aragon,aragon,aragon
wenwin,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-wenwin,repo=2023-03-wenwin,audit_events_long.csv,,,,,0,wenwin,,
wenwin-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-wenwin-findings,repo=2023-03-wenwin-findings,audit_events_long.csv,,,,,0,wenwin,,
neotokyo-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-neotokyo-findings,repo=2023-03-neotokyo-findings,audit_events_long.csv,,,,,1,neotokyo,neo-tokyo,neo-tokyo
neotokyo,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-neotokyo,repo=2023-03-neotokyo,audit_events_long.csv,,,,neo-tokyo,1,neotokyo,neo-tokyo,neo-tokyo
canto-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-07-canto-findings,repo=2022-07-canto-findings,audit_events_long.csv,,,,,1,canto,canto,canto
prepo-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-08-prepo-findings,repo=2022-08-prepo-findings,audit_events_long.csv,,,,,1,prepo,prepo,prepo
foundation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2022-11-foundation-findings,repo=2022-11-foundation-findings,audit_events_long.csv,,,,,1,foundation,foundation,foundation
zksync-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-zksync-findings,repo=2023-03-zksync-findings,audit_events_long.csv,,,,,1,zksync,zksync-lite-bridge,zksync-lite-bridge
zksync,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-zksync,repo=2023-03-zksync,audit_events_long.csv,,,,,1,zksync,zksync-lite-bridge,zksync-lite-bridge
polynomial-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-polynomial-findings,repo=2023-03-polynomial-findings,audit_events_long.csv,,,,,1,polynomial,polynomial-earn,polynomial-earn
kuma-mitigation-contest,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-kuma-mitigation-contest,repo=2023-03-kuma-mitigation-contest,audit_events_long.csv,,,,,0,kuma mitigation,,
kuma-mitigation-contest-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-kuma-mitigation-contest-findings,repo=2023-03-kuma-mitigation-contest-findings,audit_events_long.csv,,,,,0,kuma mitigation contest,,
canto-identity,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-canto-identity,repo=2023-03-canto-identity,audit_events_long.csv,,,,,1,canto identity,canto,canto
canto-identity-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-canto-identity-findings,repo=2023-03-canto-identity-findings,audit_events_long.csv,,,,,1,canto identity,canto,canto
asymmetry,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-asymmetry,repo=2023-03-asymmetry,audit_events_long.csv,,,,symmetry,1,asymmetry,symmetry,symmetry
asymmetry-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-asymmetry-findings,repo=2023-03-asymmetry-findings,audit_events_long.csv,,,,,1,asymmetry,symmetry,symmetry
mute-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-mute-findings,repo=2023-03-mute-findings,audit_events_long.csv,,,,,1,mute,permute,permute
mute,code4rena,Code4rena,,,https://github.com/code-423n4/2023-03-mute,repo=2023-03-mute,audit_events_long.csv,,,,,1,mute,permute,permute
party,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-party,repo=2023-04-party,audit_events_long.csv,,,,partyswap,1,party,bitparty,partyswap
party-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-party-findings,repo=2023-04-party-findings,audit_events_long.csv,,,,,1,party,bitparty,bitparty
rubicon,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-rubicon,repo=2023-04-rubicon,audit_events_long.csv,,,,rubicon,1,rubicon,rubicon,rubicon
rubicon-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-rubicon-findings,repo=2023-04-rubicon-findings,audit_events_long.csv,,,,,1,rubicon,rubicon,rubicon
frankencoin,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-frankencoin,repo=2023-04-frankencoin,audit_events_long.csv,,,,frankencoin,1,frankencoin,frankencoin,frankencoin
frankencoin-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-frankencoin-findings,repo=2023-04-frankencoin-findings,audit_events_long.csv,,,,,1,frankencoin,frankencoin,frankencoin
caviar,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-caviar,repo=2023-04-caviar,audit_events_long.csv,,,,,1,caviar,caviarnine-lsu-pool,caviarnine-lsu-pool
caviar-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-caviar-findings,repo=2023-04-caviar-findings,audit_events_long.csv,,,,,1,caviar,caviarnine-lsu-pool,caviarnine-lsu-pool
ens,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-ens,repo=2023-04-ens,audit_events_long.csv,,,,ens,1,ens,ens,ens
ens-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-ens-findings,repo=2023-04-ens-findings,audit_events_long.csv,,,,,1,ens,ens,ens
eigenlayer,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-eigenlayer,repo=2023-04-eigenlayer,audit_events_long.csv,,,,,0,eigenlayer,,
eigenlayer-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-04-eigenlayer-findings,repo=2023-04-eigenlayer-findings,audit_events_long.csv,,,,,0,eigenlayer,,
ajna,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-ajna,repo=2023-05-ajna,audit_events_long.csv,,,,ajna-v1,1,ajna,ajna-v2,ajna-v1
ajna-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-ajna-findings,repo=2023-05-ajna-findings,audit_events_long.csv,,,,,1,ajna,ajna-v2,ajna-v2
asymmetry-mitigation-contest,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-asymmetry-mitigation-contest,repo=2023-05-asymmetry-mitigation-contest,audit_events_long.csv,,,,,1,asymmetry mitigation,symmetry,symmetry
asymmetry-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-asymmetry-mitigation-findings,repo=2023-05-asymmetry-mitigation-findings,audit_events_long.csv,,,,,1,asymmetry mitigation,symmetry,symmetry
venus,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-venus,repo=2023-05-venus,audit_events_long.csv,,,,,1,venus,venuswap,venuswap
venus-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-venus-findings,repo=2023-05-venus-findings,audit_events_long.csv,,,,,1,venus,venuswap,venuswap
juicebox,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-juicebox,repo=2023-05-juicebox,audit_events_long.csv,,,,,1,juicebox,juicebox-v3,juicebox-v3
juicebox-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-juicebox-findings,repo=2023-05-juicebox-findings,audit_events_long.csv,,,,,1,juicebox,juicebox-v3,juicebox-v3
caviar-mitigation-contest,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-caviar-mitigation-contest,repo=2023-05-caviar-mitigation-contest,audit_events_long.csv,,,,,0,caviar mitigation,,
caviar-mitigation-contest-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-caviar-mitigation-contest-findings,repo=2023-05-caviar-mitigation-contest-findings,audit_events_long.csv,,,,,0,caviar mitigation contest,,
xeth,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-xeth,repo=2023-05-xeth,audit_events_long.csv,,,,,1,xeth,x,x
xeth-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-xeth-findings,repo=2023-05-xeth-findings,audit_events_long.csv,,,,,1,xeth,x,x
base,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-base,repo=2023-05-base,audit_events_long.csv,,,,base-protocol,1,base,baseyield,base-protocol
base-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-base-findings,repo=2023-05-base-findings,audit_events_long.csv,,,,,1,base,baseyield,baseyield
maia-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-maia-findings,repo=2023-05-maia-findings,audit_events_long.csv,,,,,1,maia,maia-dao,maia-dao
maia,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-maia,repo=2023-05-maia,audit_events_long.csv,,,,maia-dao,1,maia,maia-dao,maia-dao
particle-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-particle-findings,repo=2023-05-particle-findings,audit_events_long.csv,,,,,1,particle,particles-money,particles-money
ambire-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-ambire-findings,repo=2023-05-ambire-findings,audit_events_long.csv,,,,,1,ambire,ambire-wallet,ambire-wallet
ambire,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-ambire,repo=2023-05-ambire,audit_events_long.csv,,,,,1,ambire,ambire-wallet,ambire-wallet
llama,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-llama,repo=2023-06-llama,audit_events_long.csv,,,,,1,llama,the-llamas,the-llamas
llama-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-llama-findings,repo=2023-06-llama-findings,audit_events_long.csv,,,,,1,llama,the-llamas,the-llamas
party,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-party,repo=2023-05-party,audit_events_long.csv,,,,partyswap,1,party,bitparty,partyswap
party-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-party-findings,repo=2023-05-party-findings,audit_events_long.csv,,,,,1,party,bitparty,bitparty
reserve-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-reserve-findings,repo=2023-06-reserve-findings,audit_events_long.csv,,,,,1,reserve,ethos-reserve,ethos-reserve
reserve,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-reserve,repo=2023-06-reserve,audit_events_long.csv,,,,,1,reserve,ethos-reserve,ethos-reserve
chainlink,code4rena,Code4rena,,,https://github.com/code-423n4/2023-05-chainlink,repo=2023-05-chainlink,audit_events_long.csv,,,,,1,chainlink,chainlink-requests,chainlink-requests
stader,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-stader,repo=2023-06-stader,audit_events_long.csv,,,,stader,1,stader,stader,stader
stader-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-stader-findings,repo=2023-06-stader-findings,audit_events_long.csv,,,,,1,stader,stader,stader
shell-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-shell-findings,repo=2023-08-shell-findings,audit_events_long.csv,,,,,1,shell,shell-protocol,shell-protocol
shell,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-shell,repo=2023-08-shell,audit_events_long.csv,,,,shell-protocol,1,shell,shell-protocol,shell-protocol
lukso,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-lukso,repo=2023-06-lukso,audit_events_long.csv,,,,,0,lukso,,
lukso-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-lukso-findings,repo=2023-06-lukso-findings,audit_events_long.csv,,,,,0,lukso,,
xeth-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-xeth-mitigation,repo=2023-06-xeth-mitigation,audit_events_long.csv,,,,,0,xeth mitigation,,
xeth-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-xeth-mitigation-findings,repo=2023-06-xeth-mitigation-findings,audit_events_long.csv,,,,,0,xeth mitigation,,
ambire-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-ambire-mitigation,repo=2023-06-ambire-mitigation,audit_events_long.csv,,,,,0,ambire mitigation,,
ambire-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-ambire-mitigation-findings,repo=2023-06-ambire-mitigation-findings,audit_events_long.csv,,,,,0,ambire mitigation,,
canto,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-canto,repo=2023-06-canto,audit_events_long.csv,,,,canto,1,canto,canto,canto
canto-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-canto-findings,repo=2023-06-canto-findings,audit_events_long.csv,,,,,1,canto,canto,canto
lybra,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-lybra,repo=2023-06-lybra,audit_events_long.csv,,,,,1,lybra,lybra-v2,lybra-v2
lybra-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-lybra-findings,repo=2023-06-lybra-findings,audit_events_long.csv,,,,,1,lybra,lybra-v2,lybra-v2
angle-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-angle-findings,repo=2023-06-angle-findings,audit_events_long.csv,,,,,1,angle,angle,angle
angle,code4rena,Code4rena,,,https://github.com/code-423n4/2023-06-angle,repo=2023-06-angle,audit_events_long.csv,,,,angle,1,angle,angle,angle
nounsdao,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-nounsdao,repo=2023-07-nounsdao,audit_events_long.csv,,,,,1,nounsdao,nouns,nouns
nounsdao-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-nounsdao-findings,repo=2023-07-nounsdao-findings,audit_events_long.csv,,,,,1,nounsdao,nouns,nouns
pooltogether,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-pooltogether,repo=2023-07-pooltogether,audit_events_long.csv,,,,,1,pooltogether,pooltogether-v5,pooltogether-v5
pooltogether-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-pooltogether-findings,repo=2023-07-pooltogether-findings,audit_events_long.csv,,,,,1,pooltogether,pooltogether-v5,pooltogether-v5
basin,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-basin,repo=2023-07-basin,audit_events_long.csv,,,,basin-dao,1,basin,basin-exchange,basin-dao
basin-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-basin-findings,repo=2023-07-basin-findings,audit_events_long.csv,,,,,1,basin,basin-exchange,basin-exchange
tapioca,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-tapioca,repo=2023-07-tapioca,audit_events_long.csv,,,,,0,tapioca,,
tapioca-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-tapioca-findings,repo=2023-07-tapioca-findings,audit_events_long.csv,,,,,0,tapioca,,
axelar,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-axelar,repo=2023-07-axelar,audit_events_long.csv,,,,axelar,1,axelar,axelar,axelar
axelar-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-axelar-findings,repo=2023-07-axelar-findings,audit_events_long.csv,,,,,1,axelar,axelar,axelar
chainlink,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-chainlink,repo=2023-07-chainlink,audit_events_long.csv,,,,,1,chainlink,chainlink-requests,chainlink-requests
lens-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-lens-findings,repo=2023-07-lens-findings,audit_events_long.csv,,,,,1,lens,lens-protocol,lens-protocol
lens,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-lens,repo=2023-07-lens,audit_events_long.csv,,,,,1,lens,lens-protocol,lens-protocol
arcade-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-arcade-findings,repo=2023-07-arcade-findings,audit_events_long.csv,,,,,1,arcade,alpha-arcade,alpha-arcade
arcade,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-arcade,repo=2023-07-arcade,audit_events_long.csv,,,,,1,arcade,alpha-arcade,alpha-arcade
angle-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-angle-mitigation,repo=2023-07-angle-mitigation,audit_events_long.csv,,,,,1,angle mitigation,angle,angle
angle-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-angle-mitigation-findings,repo=2023-07-angle-mitigation-findings,audit_events_long.csv,,,,,1,angle mitigation,angle,angle
amphora,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-amphora,repo=2023-07-amphora,audit_events_long.csv,,,,amphora,1,amphora,amphora,amphora
amphora-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-amphora-findings,repo=2023-07-amphora-findings,audit_events_long.csv,,,,,1,amphora,amphora,amphora
moonwell-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-moonwell-findings,repo=2023-07-moonwell-findings,audit_events_long.csv,,,,,1,moonwell,moonwell-lending,moonwell-lending
moonwell,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-moonwell,repo=2023-07-moonwell,audit_events_long.csv,,,,,1,moonwell,moonwell-lending,moonwell-lending
goodentry,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-goodentry,repo=2023-08-goodentry,audit_events_long.csv,,,,goodentry,1,goodentry,goodentry,goodentry
goodentry-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-goodentry-findings,repo=2023-08-goodentry-findings,audit_events_long.csv,,,,,1,goodentry,goodentry,goodentry
reserve,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-reserve,repo=2023-07-reserve,audit_events_long.csv,,,,,1,reserve,ethos-reserve,ethos-reserve
reserve-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-07-reserve-findings,repo=2023-07-reserve-findings,audit_events_long.csv,,,,,1,reserve,ethos-reserve,ethos-reserve
chainlink,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-chainlink,repo=2023-08-chainlink,audit_events_long.csv,,,,,1,chainlink,chainlink-requests,chainlink-requests
pooltogether,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-pooltogether,repo=2023-08-pooltogether,audit_events_long.csv,,,,,1,pooltogether,pooltogether-v5,pooltogether-v5
pooltogether-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-pooltogether-findings,repo=2023-08-pooltogether-findings,audit_events_long.csv,,,,,1,pooltogether,pooltogether-v5,pooltogether-v5
tangible,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-tangible,repo=2023-08-tangible,audit_events_long.csv,,,,,1,tangible,tangible-arcana,tangible-arcana
dopex,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-dopex,repo=2023-08-dopex,audit_events_long.csv,,,,,1,dopex,x,x
dopex-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-dopex-findings,repo=2023-08-dopex-findings,audit_events_long.csv,,,,,1,dopex,x,x
arbitrum,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-arbitrum,repo=2023-08-arbitrum,audit_events_long.csv,,,,arbitrum,1,arbitrum,arbitrum,arbitrum
arbitrum-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-arbitrum-findings,repo=2023-08-arbitrum-findings,audit_events_long.csv,,,,,1,arbitrum,arbitrum,arbitrum
